prompt_idx,layer,alpha_A,alpha_B,eps_A,eps_B,steer_layer,delta_l2,proj_A20,proj_B20,proj_A_L,proj_B_L,proj_A_transport,proj_B_transport,model,vecA_path,vecB_path,roleA,roleB
3,24,0.0,2.0,0.1,0.1,20,2.8490536212921143,0.17907503247261047,2.0657529830932617,0.057287298142910004,1.994938611984253,0.2660858631134033,1.9023566246032715,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt,creative professional,environmentalist
3,25,0.0,2.0,0.1,0.1,20,2.9672443866729736,0.18785622715950012,2.076106071472168,0.05639776587486267,2.001810312271118,0.23239225149154663,1.899666428565979,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt,creative professional,environmentalist
3,26,0.0,2.0,0.1,0.1,20,3.110369920730591,0.19960863888263702,2.0712568759918213,0.07316610217094421,2.000171661376953,0.19307342171669006,1.8748250007629395,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt,creative professional,environmentalist
3,27,0.0,2.0,0.1,0.1,20,3.265211820602417,0.21431808173656464,2.061718463897705,0.11357744038105011,1.9919849634170532,0.17309246957302094,1.897468090057373,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt,creative professional,environmentalist
3,28,0.0,2.0,0.1,0.1,20,3.613287925720215,0.17513033747673035,2.1260364055633545,0.03783472627401352,2.0361814498901367,0.3357342481613159,2.004197597503662,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt,creative professional,environmentalist
3,29,0.0,2.0,0.1,0.1,20,3.990885019302368,0.1743497997522354,2.2233424186706543,0.05115257576107979,2.1630144119262695,0.11644071340560913,2.0668678283691406,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt,creative professional,environmentalist
3,30,0.0,2.0,0.1,0.1,20,4.651349067687988,0.15007933974266052,2.2806005477905273,0.04792008921504021,2.270052433013916,0.12211447954177856,2.304986000061035,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt,creative professional,environmentalist
3,31,0.0,2.0,0.1,0.1,20,6.397282123565674,-0.03362109512090683,1.85780930519104,0.03665856271982193,1.9247255325317383,0.43447041511535645,2.954928398132324,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt,creative professional,environmentalist
4,19,0.0,2.0,0.1,0.1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt,creative professional,environmentalist
4,20,0.0,2.0,0.1,0.1,20,2.001404047012329,0.208072692155838,2.0012404918670654,0.208072692155838,2.0012404918670654,0.22805075347423553,1.9461677074432373,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt,creative professional,environmentalist
4,21,0.0,2.0,0.1,0.1,20,2.2901105880737305,0.1911567747592926,2.062777519226074,0.15591029822826385,1.9755014181137085,0.23779504001140594,2.017242431640625,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt,creative professional,environmentalist
4,22,0.0,2.0,0.1,0.1,20,2.4735515117645264,0.17808477580547333,2.040095090866089,0.10600435733795166,1.9639371633529663,0.22462785243988037,1.9726407527923584,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt,creative professional,environmentalist
4,23,0.0,2.0,0.1,0.1,20,2.647463798522949,0.1496676802635193,2.041879653930664,0.046159110963344574,1.9663920402526855,0.19071251153945923,1.974285364151001,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt,creative professional,environmentalist
4,24,0.0,2.0,0.1,0.1,20,2.7457759380340576,0.15181753039360046,2.0287280082702637,0.03413859009742737,1.961035966873169,0.2082076370716095,1.954380989074707,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt,creative professional,environmentalist
